"source","listing_no","room_id","url","agency","agent_name","agent_phone","region","address","latitude","longitude","address_public_level","title","deposit_manwon","rent_manwon","maintenance_manwon","total_monthly_manwon","room_type","area_m2","supply_area_m2","exclusive_area_m2","floor","direction","parking","move_in","published_at","confirmed_at","listing_age_text","approval_date","maintenance_detail","maintenance_basis","maintenance_items","building_use","options","security_options","description","image_1","image_2","crawl_note"
"dabang","57108505","6a0a8baa65f3eb377e5665d6","https://www.dabangapp.com/room/6a0a8baa65f3eb377e5665d6","365부동산공인중개사사무소","배교숙","031-212-0365","경기도 수원시 영통구 원천동","경기도 수원시 영통구 원천동 258-29","37.2663607971698","127.06342712281","exact_address_visible","광교인접. 흥덕IT밸리,이노플렉스 출퇴근용이. 컨디션굿","300","42","7.7","49.7","원룸(분리형)","23.14","26.44","23.14","고층/7층","북서","불가능","2025.09.07","2026-05-18","","6일 전","2013-07-17","detail_code: E06; detail_cost: 77000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; TV_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 침대; 신발장; 냉장고; 세탁기; TV; 붙박이장; 화재경보기","CCTV; 현관보안","안녕하세요~
오랫동안 일해온 곳이라서 이 동네를 잘 알고 있는 365 부동산으로
오시면  등기부 권리분석 철저히 안전한 매물만 소개해 드리니 믿고 오시면 됩니다.

★★ 광고에 올리지 못한 물건 다량 보유중이니 원하는 조건
말씀해 주시면 맘에 쏙 들때까지 찾아 드립니다.★★

      ♠ 임대료 및 관리비 ♠

▶월(전)세 : 300/42, 단기 200/45
▶관리비 : 7만7천원(수도세,TV,인터넷,분리수거,공동전기료등 포함)
▶개별부담 : 세대내 전기요금,도시가스요금
▶즉시 입주 가능

     ♠ 위치 및 교통 ♠

▶수원 삼성전자, 삼성SDS, 삼성전기, 삼성 수원 사업장 최인접
▶이노플렉스, 현대 테라타워,팩토리월드등 도보가능

     ♠ 매물 설명 ♠

▶삼성직원 사내 새마을금고 대출 가능
▶cctv 및 입출입 통제시스템 등 보안 굿 !
▶엘리베이터, 주차장 보유
▶확정일자 및 전입신고 가능(건축법상 제2종 근린생활시설의 고시원 허가)
▶관리전문업체 관리로 쾌적한 주거환경
▶취사도구(휴대용 하일라이트)만 불법이나 임차인과는 무관합니다.
▶중개사고 방지위해 2억 공제증서 제공","https://d1774jszgerdmk.cloudfront.net/1024/e8Y4jYyN7mq4l8qO9TyCO","https://d1774jszgerdmk.cloudfront.net/1024/yG6ozKacB4w_aLN9UBwkl",""
"dabang","56934698","69fc2ba10b57f3621ccc7ca7","https://www.dabangapp.com/room/69fc2ba10b57f3621ccc7ca7","365부동산공인중개사사무소","배교숙","031-212-0365","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 361-13","37.2644735750693","127.060832601426","exact_address_visible","경희대통학버스정류장 바로앞. 풀옵션","300","42","8","50","원룸","23.14","26.44","23.14","고층/7층","남동","가능","2026.04.21","2026-05-07","","17일 전","2015-06-03","detail_code: E06; detail_cost: 80000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; TV_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 냉장고; 세탁기; TV; 붙박이장; 화재경보기","CCTV; 현관보안","안녕하세요~
오랫동안 일해온 곳이라서 이 동네를 잘 알고 있는 365 부동산으로
오시면  등기부 권리분석 철저히 안전한 매물만 소개해 드리니 믿고 오시면 됩니다.

★★ 광고에 올리지 못한 물건 다량 보유중이니 원하는 조건
말씀해 주시면 맘에 쏙 들때까지 찾아 드립니다.★★

      ♠ 임대료 및 관리비 ♠

▶월(전)세 : 300/42
▶관리비 : 8만원(수도세,TV,인터넷,분리수거,공동전기료등 포함)
▶개별부담 : 세대내 전기요금,도시가스요금
▶즉시 입주 가능

     ♠ 위치 및 교통 ♠

▶수원 삼성전자, 삼성SDS, 삼성전기, 삼성 수원 사업장 최인접
▶이노플렉스, 현대 테라타워,팩토리월드등 도보가능

     ♠ 매물 설명 ♠

▶삼성직원 사내 새마을금고 대출 가능
▶cctv 및 입출입 통제시스템 등 보안 굿 !
▶엘리베이터, 주차장 보유
▶확정일자 및 전입신고 가능(건축법상 제2종 근린생활시설의 고시원 허가)
▶관리전문업체 관리로 쾌적한 주거환경
▶취사도구(휴대용 하일라이트)만 불법이나 임차인과는 무관합니다.
▶중개사고 방지위해 2억 공제증서 제공","https://d1774jszgerdmk.cloudfront.net/1024/O2JaaC3DLktdQg2TDf8Ui","https://d1774jszgerdmk.cloudfront.net/1024/TKe6vRkK7CxYoCjkQzJ_k",""
"dabang","56939778","69fc59ca4e1cff3dac766b88","https://www.dabangapp.com/room/69fc59ca4e1cff3dac766b88","365부동산공인중개사사무소","배교숙","031-212-0365","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 361-12","37.264678970814","127.06091393711","exact_address_visible","경희대경유 버스정류장 바로앞. 예쁜 원룸","300","45","7","52","원룸(분리형)","23.14","26.44","23.14","고층/7층","서","가능","즉시 입주","2026-05-07","","17일 전","2015-06-03","detail_code: E06; detail_cost: 70000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; TV_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 책상; 신발장; 냉장고; 세탁기; TV; 붙박이장; 화재경보기","CCTV; 현관보안","안녕하세요~
오랫동안 일해온 곳이라서 이 동네를 잘 알고 있는 365 부동산으로
오시면  등기부 권리분석 철저히 안전한 매물만 소개해 드리니 믿고 오시면 됩니다.

★★ 광고에 올리지 못한 물건 다량 보유중이니 원하는 조건
말씀해 주시면 맘에 쏙 들때까지 찾아 드립니다.★★

      ♠ 임대료 및 관리비 ♠

▶월(전)세 : 300/45
▶관리비 : 7만원(수도세,TV,인터넷,분리수거,공동전기료등 포함)
▶개별부담 : 세대내 전기요금,도시가스요금
▶즉시 입주 가능

     ♠ 위치 및 교통 ♠

▶수원 삼성전자, 삼성SDS, 삼성전기, 삼성 수원 사업장 최인접
▶이노플렉스, 현대 테라타워,팩토리월드등 도보가능

     ♠ 매물 설명 ♠

▶삼성직원 사내 새마을금고 대출 가능
▶cctv 및 입출입 통제시스템 등 보안 굿 !
▶엘리베이터, 주차장 보유
▶확정일자 및 전입신고 가능(건축법상 제2종 근린생활시설의 고시원 허가)
▶관리전문업체 관리로 쾌적한 주거환경
▶취사도구(휴대용 하일라이트)만 불법이나 임차인과는 무관합니다.
▶중개사고 방지위해 2억 공제증서 제공","https://d1774jszgerdmk.cloudfront.net/1024/wEGWIEHcoN5tCpda6bora","https://d1774jszgerdmk.cloudfront.net/1024/qmlFf_wZbQgqSm9P1X7CY",""
"dabang","56720933","69eae0254e533b2536434f1b","https://www.dabangapp.com/room/69eae0254e533b2536434f1b","365부동산공인중개사사무소","배교숙","031-212-0365","경기도 수원시 영통구 원천동","경기도 수원시 영통구 원천동 352-9","37.261384866179","127.060708366812","exact_address_visible","화이트톤 넓은방. 눈부시게 밝은방. 수납굿","300","45","8","53","원룸(분리형)","26.44","29.75","26.44","고층/6층","북서","가능","2026.04.27","2026-04-24","","30일 전","2015-09-03","detail_code: E06; detail_cost: 80000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; TV_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 책상; 신발장; 냉장고; 세탁기; TV; 붙박이장; 화재경보기","CCTV; 현관보안","안녕하세요~
오랫동안 일해온 곳이라서 이 동네를 잘 알고 있는 365 부동산으로
오시면  등기부 권리분석 철저히 안전한 매물만 소개해 드리니 믿고 오시면 됩니다.

★★ 광고에 올리지 못한 물건 다량 보유중이니 원하는 조건
말씀해 주시면 맘에 쏙 들때까지 찾아 드립니다.★★

      ♠ 임대료 및 관리비 ♠

▶월(전)세 : 300/45
▶관리비 : 8만원(수도세,TV,인터넷,분리수거,공동전기료등 포함)
▶개별부담 : 세대내 전기요금,도시가스요금
▶즉시 입주 가능

     ♠ 위치 및 교통 ♠

▶수원 삼성전자, 삼성SDS, 삼성전기, 삼성 수원 사업장 최인접
▶이노플렉스, 현대 테라타워,팩토리월드등 도보가능

     ♠ 매물 설명 ♠

▶삼성직원 사내 새마을금고 대출 가능
▶cctv 및 입출입 통제시스템 등 보안 굿 !
▶엘리베이터, 주차장 보유
▶확정일자 및 전입신고 가능(건축법상 제2종 근린생활시설의 고시원 허가)
▶관리전문업체 관리로 쾌적한 주거환경
▶취사도구(휴대용 하일라이트)만 불법이나 임차인과는 무관합니다.
▶중개사고 방지위해 2억 공제증서 제공","https://d1774jszgerdmk.cloudfront.net/1024/pO3EVMotEjgVx6rhCpRzC","https://d1774jszgerdmk.cloudfront.net/1024/Z9U3o8cgaJvNak0dehOTx",""
"dabang","56939700","69fc57f2dffd2128331c0ba8","https://www.dabangapp.com/room/69fc57f2dffd2128331c0ba8","365부동산공인중개사사무소","배교숙","031-212-0365","경기도 수원시 영통구 원천동","경기도 수원시 영통구 원천동 352-16","37.26084405772582","127.06106416288375","exact_address_visible","깔끔. 밝음. 넓음. 광교인접","500","50","8","58","원룸(분리형)","26.44","29.75","26.44","고층/7층","동","가능","즉시 입주","2026-05-07","","17일 전","2015-07-02","detail_code: E02; detail_cost: 80000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; TV_RATES; ETC_USE_RATES","ETC_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 신발장; 냉장고; 세탁기; 샤워부스; TV; 붙박이장; 화재경보기","CCTV; 현관보안","안녕하세요~
오랫동안 일해온 곳이라서 이 동네를 잘 알고 있는 365 부동산으로
오시면  등기부 권리분석 철저히 안전한 매물만 소개해 드리니 믿고 오시면 됩니다.

★★ 광고에 올리지 못한 물건 다량 보유중이니 원하는 조건
말씀해 주시면 맘에 쏙 들때까지 찾아 드립니다.★★

      ♠ 임대료 및 관리비 ♠

▶월(전)세 : 500/50, 반전세가능
▶관리비 : 8만원(수도세,TV,인터넷,분리수거,공동전기료등 포함)
▶개별부담 : 세대내 전기요금,도시가스요금
▶즉시 입주 가능

     ♠ 위치 및 교통 ♠

▶수원 삼성전자, 삼성SDS, 삼성전기, 삼성 수원 사업장 초인접
▶이노플렉스, 현대 테라타워,팩토리월드등 도보가능

     ♠ 매물 설명 ♠

▶삼성직원 사내 새마을금고 대출 가능
▶cctv 및 입출입 통제시스템 등 보안 굿 !
▶엘리베이터, 주차장 보유
▶확정일자 및 전입신고 가능(건축법상 제2종 근린생활시설의 고시원 허가)
▶관리전문업체 관리로 쾌적한 주거환경
▶취사도구(휴대용 하일라이트)만 불법이나 임차인과는 무관합니다.
▶중개사고 방지위해 2억 공제증서 제공
","https://d1774jszgerdmk.cloudfront.net/1024/QdNwlWeI00pi8B8MCUJ7g","https://d1774jszgerdmk.cloudfront.net/1024/KkUlHQZ0UHsnWCEGWnj5K",""
"dabang","57108482","6a0a8b63dd9bc63825c10cb3","https://www.dabangapp.com/room/6a0a8b63dd9bc63825c10cb3","365부동산공인중개사사무소","배교숙","031-212-0365","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 409-24","37.2583076525","127.0592314244","exact_address_visible","큼직한 1.5룸. 햇살가득 밝은방. 깔끔","3000","60","12","72","원룸(분리형)","42.97","49.58","42.97","고층/7층","남","불가능","즉시 입주","2026-05-18","","6일 전","2015-01-19","detail_code: F01; detail_cost_formulated_type: FIXED_FEE; detail_cost: 100000; detail_code: F11; detail_cost_formulated_type: ACTUAL_EXPENSE; detail_code: F12; detail_cost_formulated_type: FIXED_FEE; detail_cost: 5000; detail_code: F13; detail_cost_formulated_type: ACTUAL_EXPENSE; detail_code: F14; detail_cost_formulated_type: ACTUAL_EXPENSE; detail_code: F15; detail_cost_formulated_type: FIXED_FEE; detail_cost: 10000; detail_code: F16; detail_cost_formulated_type: FIXED_FEE; detail_cost: 5000","FIXED_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 신발장; 냉장고; 세탁기; TV; 붙박이장; 화재경보기","CCTV; 현관보안","안녕하세요~
오랫동안 일해온 곳이라서 이 동네를 잘 알고 있는 365 부동산으로
오시면  등기부 권리분석 철저히 안전한 매물만 소개해 드리니 믿고 오시면 됩니다.

★★ 광고에 올리지 못한 물건 다량 보유중이니 원하는 조건
말씀해 주시면 맘에 쏙 들때까지 찾아 드립니다.★★

      ♠ 임대료 및 관리비 ♠

▶월(전)세 : 3000/60
▶관리비 : 7만원(수도세,TV,인터넷,분리수거,공동전기료등 포함)
▶개별부담 : 세대내 전기요금,도시가스요금
▶즉시 입주 가능

     ♠ 위치 및 교통 ♠

▶수원 삼성전자, 삼성SDS, 삼성전기, 삼성 수원 사업장 최인접
▶이노플렉스, 현대 테라타워,팩토리월드등 도보가능

     ♠ 매물 설명 ♠

▶삼성직원 사내 새마을금고 대출 가능
▶cctv 및 입출입 통제시스템 등 보안 굿 !
▶엘리베이터, 주차장 보유
▶확정일자 및 전입신고 가능(건축법상 제2종 근린생활시설의 고시원 허가)
▶관리전문업체 관리로 쾌적한 주거환경
▶취사도구(휴대용 하일라이트)만 불법이나 임차인과는 무관합니다.
▶중개사고 방지위해 2억 공제증서 제공","https://d1774jszgerdmk.cloudfront.net/1024/KnvZV8gkaAO44OBzXWTDR","https://d1774jszgerdmk.cloudfront.net/1024/7k1c_Giy5EXJFv3w9EwPD",""
"dabang","56939076","69fc4d1cd62c127ded500287","https://www.dabangapp.com/room/69fc4d1cd62c127ded500287","365부동산공인중개사사무소","배교숙","031-212-0365","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 483-2","37.2547864019202","127.059179069851","exact_address_visible","원룸 2개사용 귀한 1.5룸. 풀옵션. 영통역도보권","500","63","10","73","원룸(분리형)","36.36","39.66","36.36","고층/6층","남동","가능","즉시 입주","2026-05-07","","17일 전","2011-09-16","detail_code: E02; detail_cost: 100000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; TV_RATES; ETC_USE_RATES","ETC_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 신발장; 냉장고; 세탁기; TV; 붙박이장; 화재경보기","CCTV; 현관보안","안녕하세요~
오랫동안 일해온 곳이라서 이 동네를 잘 알고 있는 365 부동산으로
오시면  등기부 권리분석 철저히 안전한 매물만 소개해 드리니 믿고 오시면 됩니다.

★★ 광고에 올리지 못한 물건 다량 보유중이니 원하는 조건
말씀해 주시면 맘에 쏙 들때까지 찾아 드립니다.★★

      ♠ 임대료 및 관리비 ♠

▶월(전)세 : 500/63
▶관리비 : 10만원(수도세,TV,인터넷,분리수거,공동전기료등 포함)
▶개별부담 : 세대내 전기요금,도시가스요금
▶즉시 입주 가능

     ♠ 위치 및 교통 ♠

▶수원 삼성전자, 삼성SDS, 삼성전기, 삼성 수원 사업장 최인접
▶이노플렉스, 현대 테라타워,팩토리월드등 도보가능

     ♠ 매물 설명 ♠

▶삼성직원 사내 새마을금고 대출 가능
▶cctv 및 입출입 통제시스템 등 보안 굿 !
▶엘리베이터, 주차장 보유
▶확정일자 및 전입신고 가능(건축법상 제2종 근린생활시설의 고시원 허가)
▶관리전문업체 관리로 쾌적한 주거환경
▶취사도구(휴대용 하일라이트)만 불법이나 임차인과는 무관합니다.
▶중개사고 방지위해 2억 공제증서 제공","https://d1774jszgerdmk.cloudfront.net/1024/yXc0_6L01Ihcoi__Gshwv","https://d1774jszgerdmk.cloudfront.net/1024/CxrAYiKbztQlYY8pYmxss",""
"dabang","56906202","69fab8b1e8097e54b6bfc7d6","https://www.dabangapp.com/room/69fab8b1e8097e54b6bfc7d6","365부동산공인중개사사무소","배교숙","031-212-0365","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 488-1","37.2555142366","127.0595944602","exact_address_visible","오피스텔급 컨디션. 1.5룸급 넓은방","1000","70","10","80","원룸","42.96","214.8","42.96","고층/4층","남","가능","즉시 입주","2026-05-06","","18일 전","2017-06-05","detail_code: E02; detail_cost: 100000; detail_include_types: PUBLIC_USE_RATES; INTERNET_RATES; TV_RATES; ETC_USE_RATES","ETC_FEE_CHARGE","","단독주택","천장형; 쇼파; 신발장; 냉장고; 세탁기; 샤워부스; 싱크대; 인덕션; TV; 붙박이장; 화재경보기","CCTV; 현관보안","안녕하세요~
오랫동안 일해온 곳이라서 이 동네를 잘 알고 있는 365 부동산으로
오시면  등기부 권리분석 철저히 안전한 매물만 소개해 드리니 믿고 오시면 됩니다.

★★ 광고에 올리지 못한 물건 다량 보유중이니 원하는 조건
말씀해 주시면 맘에 쏙 들때까지 찾아 드립니다.★★

      ♠ 임대료 및 관리비 ♠

▶월(전)세 : 1000/70
▶관리비 : 10만원(수도세,TV,인터넷,분리수거,공동전기료등 포함)
▶개별부담 : 세대내 전기요금,도시가스요금
▶즉시 입주 가능

     ♠ 위치 및 교통 ♠

▶수원 삼성전자, 삼성SDS, 삼성전기, 삼성 수원 사업장 최인접
▶이노플렉스, 현대 테라타워,팩토리월드등 도보가능

     ♠ 매물 설명 ♠

▶삼성직원 사내 새마을금고 대출 가능
▶cctv 및 입출입 통제시스템 등 보안 굿 !
▶엘리베이터, 주차장 보유
▶확정일자 및 전입신고 가능(건축법상 제2종 근린생활시설의 고시원 허가)
▶관리전문업체 관리로 쾌적한 주거환경
▶취사도구(휴대용 하일라이트)만 불법이나 임차인과는 무관합니다.
▶중개사고 방지위해 2억 공제증서 제공","https://d1774jszgerdmk.cloudfront.net/1024/_i4Dn0xq4uba4JM8UWK7d","https://d1774jszgerdmk.cloudfront.net/1024/Uny_HrMcfL1TskVk-L14G",""
"dabang","56839966","69f47defe9fd1d6069b1e3c0","https://www.dabangapp.com/room/69f47defe9fd1d6069b1e3c0","365부동산공인중개사사무소","배교숙","031-212-0365","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 514-22","37.2557253809097","127.062507399855","exact_address_visible","이런게 투룸이지. 밝은방. 영통역도보권","1000","75","11","86","투룸","46.28","49.58","46.28","고층/7층","북","가능","2026.04.13","2026-05-01","","23일 전","2012-05-17","detail_code: F01; detail_cost_formulated_type: FIXED_FEE; detail_cost: 90000; detail_code: F11; detail_cost_formulated_type: ACTUAL_EXPENSE; detail_code: F12; detail_cost_formulated_type: FIXED_FEE; detail_cost: 5000; detail_code: F13; detail_cost_formulated_type: ACTUAL_EXPENSE; detail_code: F14; detail_cost_formulated_type: ACTUAL_EXPENSE; detail_code: F15; detail_cost_formulated_type: FIXED_FEE; detail_cost: 10000; detail_code: F16; detail_cost_formulated_type: FIXED_FEE; detail_cost: 5000","FIXED_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 침대; 신발장; 세탁기; 싱크대; 화재경보기","CCTV; 현관보안","안녕하세요~
오랫동안 일해온 곳이라서 이 동네를 잘 알고 있는 365 부동산으로
오시면  등기부 권리분석 철저히 안전한 매물만 소개해 드리니 믿고 오시면 됩니다.

★★ 광고에 올리지 못한 물건 다량 보유중이니 원하는 조건
말씀해 주시면 맘에 쏙 들때까지 찾아 드립니다.★★

      ♠ 임대료 및 관리비 ♠

▶월(전)세 : 1000/75
▶관리비 : 11만원(수도세,TV,인터넷,분리수거,공동전기료등 포함)
▶개별부담 : 세대내 전기요금,도시가스요금
▶즉시 입주 가능

     ♠ 위치 및 교통 ♠

▶수원 삼성전자, 삼성SDS, 삼성전기, 삼성 수원 사업장 최인접
▶이노플렉스, 현대 테라타워,팩토리월드등 도보가능

     ♠ 매물 설명 ♠

▶삼성직원 사내 새마을금고 대출 가능
▶cctv 및 입출입 통제시스템 등 보안 굿 !
▶엘리베이터, 주차장 보유
▶확정일자 및 전입신고 가능(건축법상 제2종 근린생활시설의 고시원 허가)
▶관리전문업체 관리로 쾌적한 주거환경
▶취사도구(휴대용 하일라이트)만 불법이나 임차인과는 무관합니다.
▶중개사고 방지위해 2억 공제증서 제공","https://d1774jszgerdmk.cloudfront.net/1024/z-qDe5UtjnwzlE5e74q9P","https://d1774jszgerdmk.cloudfront.net/1024/K8d1nmHb88ydW5edpvjpm",""
"dabang","57017082","6a02c34ed7af28767a3dfa5a","https://www.dabangapp.com/room/6a02c34ed7af28767a3dfa5a","365부동산공인중개사사무소","배교숙","031-212-0365","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 209-27","37.2656509936","127.0475890623","exact_address_visible","준신축 투룸. 기회는 지금","2000","75","15","90","투룸","46.28","49.58","46.28","중층/4층","남서","가능","2026.06.30","2026-05-12","","12일 전","2017-09-26","detail_code: E02; detail_cost: 150000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; TV_RATES; ETC_USE_RATES","ETC_FEE_CHARGE","","단독주택","벽걸이형; 신발장; 냉장고; 세탁기; 싱크대; 가스레인지; 화재경보기","CCTV; 현관보안","안녕하세요~
오랫동안 일해온 곳이라서 이 동네를 잘 알고 있는 365 부동산으로
오시면  등기부 권리분석 철저히 안전한 매물만 소개해 드리니 믿고 오시면 됩니다.

★★ 광고에 올리지 못한 물건 다량 보유중이니 원하는 조건
말씀해 주시면 맘에 쏙 들때까지 찾아 드립니다.★★

      ♠ 임대료 및 관리비 ♠

▶월(전)세 : 2000/75
▶관리비 : 15만원 (수도, TV,  인터넷, 공동전기료, 분리수거, 정화조비 등)
▶개별부담 : 세대내 전기요금,도시가스요금
▶즉시 입주 가능

     ♠ 위치 및 교통 ♠

▶ 수원삼성전자, 삼성전기, 삼성 SDS, 삼성 SDI, 출퇴근편리


     ♠ 매물 설명 ♠

▶삼성직원 사내 새마을금고 대출 가능
▶확정일자 및 전입신고 가능(건축법상 제2종 근린생활시설의 고시원 허가)
▶관리전문업체 관리로 쾌적한 주거환경
▶취사도구(휴대용 하일라이트)만 불법이나 임차인과는 무관합니다.
▶중개사고 방지위해 2억 공제증서 제공
","https://d1774jszgerdmk.cloudfront.net/1024/U-H3MgbF3fhcYV5GcUuVA","https://d1774jszgerdmk.cloudfront.net/1024/JnQgj2Fg0e0ZrfKBQHhrJ",""
